name,n,stem,Adams filtration,shift,tautorsion,h0info,h0target,h1info,h1target,h2info,h2target,h3info,h3target,E,H,P,C2,label,angle,drinfo,drtarget,nulldif,XX
100_56_10_1,100,56,10,0,0,,,,,,,,,101_56_10_1,,,,8 4 5 3 5 9 3 5 7 7,,2,100_55_12,,XX
100_57_9_0,100,57,9,0,0,,,,,,,,,101_57_9_0,,,,4 2 4 6 9 11 7 7 7,,,,,XX
100_57_9_1,100,57,9,0,0,,,,,,,,,101_57_9_1,,,,11 9 3 5 7 3 5 7 7,,,,,XX
100_58_8,100,58,8,0,0,,,,,,,,,101_58_8,,,,25 5 5 3 6 6 5 3,,,,,XX
100_62_4,100,62,4,0,0,,,,,,,,,101_62_4,,,,29 27 3 3,,,,,XX
100_63_3_0,100,63,3,0,0,,,,,,,,,101_63_3_0,,,,29 27 7,,,,,XX
100_63_3_1,100,63,3,0,0,,,,,,,,,101_63_3_1,,,,61 1 1,,2,100_62_5_2,,XX
100_64_2,100,64,2,0,0,,,,,,,,,101_64_2,,,,61 3,,,,,XX
101_43_23,101,43,23,0,0,,,,,,,,,102_43_23,,,,1 1 2 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 1,,,,,XX
101_46_20,101,46,20,0,0,,,,,,,,,102_46_20,,,,6 2 3 4 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 1,,,,,XX
101_47_19,101,47,19,0,0,,,,,,,,,102_47_19,,,,13 1 2 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 1,,,,,XX
101_50_16,101,50,16,0,0,,,,,,,,,102_50_16,,,,5 6 2 2 2 2 2 2 2 2 2 3 5 7 3 3,,,,,XX
101_51_15,101,51,15,0,0,,,,,,,,,102_51_15,,,,6 2 2 2 2 2 2 4 3 3 3 6 6 5 3,,2,101_50_17,,XX
101_52_14,101,52,14,0,0,,,,,,,,,102_52_14,,,,2 2 2 2 2 4 5 5 5 3 6 6 5 3,,,,,XX
101_53_13_0,101,53,13,0,0,,,,,,,,,102_53_13_0,,,,2 2 2 4 3 5 6 5 2 3 5 7 7,,,,,XX
101_53_13_1,101,53,13,0,0,,,,,,,,,102_53_13_1,,,,11 5 6 2 2 2 2 2 3 5 7 3 3,,,,,XX
101_54_12_0,101,54,12,0,0,,,,,,,,,102_54_12_0,,,,2 4 3 5 5 6 5 2 3 5 7 7,,,,,XX
101_54_12_1,101,54,12,0,0,,,,,,,,,102_54_12_1,,,,11 6 2 2 4 3 3 3 6 6 5 3,,2,101_53_14,,XX
101_55_11,101,55,11,0,0,,,,,,,,,102_55_11,,,,5 5 5 5 6 5 2 3 5 7 7,,,,,XX
101_56_10_0,101,56,10,0,0,,,,,,,,,102_56_10_0,,,,5 5 9 3 5 7 3 5 7 7,,,,,XX
101_56_10_1,101,56,10,0,0,,,,,,,,,102_56_10_1,,,,8 4 5 3 5 9 3 5 7 7,,2,101_55_12,,XX
101_57_9_0,101,57,9,0,0,,,,,,,,,102_57_9_0,,,,4 2 4 6 9 11 7 7 7,,,,,XX
101_57_9_1,101,57,9,0,0,,,,,,,,,102_57_9_1,,,,11 9 3 5 7 3 5 7 7,,,,,XX
101_58_8,101,58,8,0,0,,,,,,,,,102_58_8,,,,25 5 5 3 6 6 5 3,,,,,XX
101_62_4,101,62,4,0,0,,,,,,,,,102_62_4,,,,29 27 3 3,,,,,XX
101_63_3_0,101,63,3,0,0,,,,,,,,,102_63_3_0,,,,29 27 7,,,,,XX
101_63_3_1,101,63,3,0,0,,,,,,,,,102_63_3_1,,,,61 1 1,,2,101_62_5_2,,XX
101_64_2,101,64,2,0,0,,,,,,,,,102_64_2,,,,61 3,,,,,XX
102_43_23,102,43,23,0,0,,,,,,,,,103_43_23,,,,1 1 2 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 1,,,,,XX
102_46_20,102,46,20,0,0,,,,,,,,,103_46_20,,,,6 2 3 4 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 1,,,,,XX
102_47_19,102,47,19,0,0,,,,,,,,,103_47_19,,,,13 1 2 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 1,,,,,XX
102_50_16,102,50,16,0,0,,,,,,,,,103_50_16,,,,5 6 2 2 2 2 2 2 2 2 2 3 5 7 3 3,,,,,XX
102_51_15,102,51,15,0,0,,,,,,,,,103_51_15,,,,6 2 2 2 2 2 2 4 3 3 3 6 6 5 3,,2,102_50_17,,XX
102_52_14,102,52,14,0,0,,,,,,,,,103_52_14,,,,2 2 2 2 2 4 5 5 5 3 6 6 5 3,,,,,XX
102_53_13_0,102,53,13,0,0,,,,,,,,,103_53_13_0,,,,2 2 2 4 3 5 6 5 2 3 5 7 7,,,,,XX
102_53_13_1,102,53,13,0,0,,,,,,,,,103_53_13_1,,,,11 5 6 2 2 2 2 2 3 5 7 3 3,,,,,XX
102_54_12_0,102,54,12,0,0,,,,,,,,,103_54_12_0,,,,2 4 3 5 5 6 5 2 3 5 7 7,,,,,XX
102_54_12_1,102,54,12,0,0,,,,,,,,,103_54_12_1,,,,11 6 2 2 4 3 3 3 6 6 5 3,,2,102_53_14,,XX
102_55_11,102,55,11,0,0,,,,,,,,,103_55_11,,,,5 5 5 5 6 5 2 3 5 7 7,,,,,XX
102_56_10_0,102,56,10,0,0,,,,,,,,,103_56_10_0,,,,5 5 9 3 5 7 3 5 7 7,,,,,XX
102_56_10_1,102,56,10,0,0,,,,,,,,,103_56_10_1,,,,8 4 5 3 5 9 3 5 7 7,,2,102_55_12,,XX
102_57_9_0,102,57,9,0,0,,,,,,,,,103_57_9_0,,,,4 2 4 6 9 11 7 7 7,,,,,XX
102_57_9_1,102,57,9,0,0,,,,,,,,,103_57_9_1,,,,11 9 3 5 7 3 5 7 7,,,,,XX
102_58_8,102,58,8,0,0,,,,,,,,,103_58_8,,,,25 5 5 3 6 6 5 3,,,,,XX
102_62_4,102,62,4,0,0,,,,,,,,,103_62_4,,,,29 27 3 3,,,,,XX
102_63_3_0,102,63,3,0,0,,,,,,,,,103_63_3_0,,,,29 27 7,,,,,XX
102_63_3_1,102,63,3,0,0,,,,,,,,,103_63_3_1,,,,61 1 1,,2,102_62_5_2,,XX
102_64_2,102,64,2,0,0,,,,,,,,,103_64_2,,,,61 3,,,,,XX
103_43_23,103,43,23,0,0,,,,,,,,,104_43_23,,,,1 1 2 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 1,,,,,XX
103_46_20,103,46,20,0,0,,,,,,,,,104_46_20,,,,6 2 3 4 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 1,,,,,XX
103_47_19,103,47,19,0,0,,,,,,,,,104_47_19,,,,13 1 2 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 1,,,,,XX
103_50_16,103,50,16,0,0,,,,,,,,,104_50_16,,,,5 6 2 2 2 2 2 2 2 2 2 3 5 7 3 3,,,,,XX
103_51_15,103,51,15,0,0,,,,,,,,,104_51_15,,,,6 2 2 2 2 2 2 4 3 3 3 6 6 5 3,,2,103_50_17,,XX
103_52_14,103,52,14,0,0,,,,,,,,,104_52_14,,,,2 2 2 2 2 4 5 5 5 3 6 6 5 3,,,,,XX
103_53_13_0,103,53,13,0,0,,,,,,,,,104_53_13_0,,,,2 2 2 4 3 5 6 5 2 3 5 7 7,,,,,XX
103_53_13_1,103,53,13,0,0,,,,,,,,,104_53_13_1,,,,11 5 6 2 2 2 2 2 3 5 7 3 3,,,,,XX
103_54_12_0,103,54,12,0,0,,,,,,,,,104_54_12_0,,,,2 4 3 5 5 6 5 2 3 5 7 7,,,,,XX
103_54_12_1,103,54,12,0,0,,,,,,,,,104_54_12_1,,,,11 6 2 2 4 3 3 3 6 6 5 3,,2,103_53_14,,XX
103_55_11,103,55,11,0,0,,,,,,,,,104_55_11,,,,5 5 5 5 6 5 2 3 5 7 7,,,,,XX
103_56_10_0,103,56,10,0,0,,,,,,,,,104_56_10_0,,,,5 5 9 3 5 7 3 5 7 7,,,,,XX
103_56_10_1,103,56,10,0,0,,,,,,,,,104_56_10_1,,,,8 4 5 3 5 9 3 5 7 7,,2,103_55_12,,XX
103_57_9_0,103,57,9,0,0,,,,,,,,,104_57_9_0,,,,4 2 4 6 9 11 7 7 7,,,,,XX
103_57_9_1,103,57,9,0,0,,,,,,,,,104_57_9_1,,,,11 9 3 5 7 3 5 7 7,,,,,XX
103_58_8,103,58,8,0,0,,,,,,,,,104_58_8,,,,25 5 5 3 6 6 5 3,,,,,XX
103_62_4,103,62,4,0,0,,,,,,,,,104_62_4,,,,29 27 3 3,,,,,XX
103_63_3_0,103,63,3,0,0,,,,,,,,,104_63_3_0,,,,29 27 7,,,,,XX
103_63_3_1,103,63,3,0,0,,,,,,,,,104_63_3_1,,,,61 1 1,,2,103_62_5_2,,XX
103_64_2,103,64,2,0,0,,,,,,,,,104_64_2,,,,61 3,,,,,XX
104_43_23,104,43,23,0,0,,,,,,,,,105_43_23,,,,1 1 2 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 1,,,,,XX
104_46_20,104,46,20,0,0,,,,,,,,,105_46_20,,,,6 2 3 4 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 1,,,,,XX
104_47_19,104,47,19,0,0,,,,,,,,,105_47_19,,,,13 1 2 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 1,,,,,XX
104_50_16,104,50,16,0,0,,,,,,,,,105_50_16,,,,5 6 2 2 2 2 2 2 2 2 2 3 5 7 3 3,,,,,XX
104_51_15,104,51,15,0,0,,,,,,,,,105_51_15,,,,6 2 2 2 2 2 2 4 3 3 3 6 6 5 3,,2,104_50_17,,XX
104_52_14,104,52,14,0,0,,,,,,,,,105_52_14,,,,2 2 2 2 2 4 5 5 5 3 6 6 5 3,,,,,XX
104_53_13_0,104,53,13,0,0,,,,,,,,,105_53_13_0,,,,2 2 2 4 3 5 6 5 2 3 5 7 7,,,,,XX
104_53_13_1,104,53,13,0,0,,,,,,,,,105_53_13_1,,,,11 5 6 2 2 2 2 2 3 5 7 3 3,,,,,XX
104_54_12_0,104,54,12,0,0,,,,,,,,,105_54_12_0,,,,2 4 3 5 5 6 5 2 3 5 7 7,,,,,XX
104_54_12_1,104,54,12,0,0,,,,,,,,,105_54_12_1,,,,11 6 2 2 4 3 3 3 6 6 5 3,,2,104_53_14,,XX
104_55_11,104,55,11,0,0,,,,,,,,,105_55_11,,,,5 5 5 5 6 5 2 3 5 7 7,,,,,XX
104_56_10_0,104,56,10,0,0,,,,,,,,,105_56_10_0,,,,5 5 9 3 5 7 3 5 7 7,,,,,XX
104_56_10_1,104,56,10,0,0,,,,,,,,,105_56_10_1,,,,8 4 5 3 5 9 3 5 7 7,,2,104_55_12,,XX
104_57_9_0,104,57,9,0,0,,,,,,,,,105_57_9_0,,,,4 2 4 6 9 11 7 7 7,,,,,XX
104_57_9_1,104,57,9,0,0,,,,,,,,,105_57_9_1,,,,11 9 3 5 7 3 5 7 7,,,,,XX
104_58_8,104,58,8,0,0,,,,,,,,,105_58_8,,,,25 5 5 3 6 6 5 3,,,,,XX
104_62_4,104,62,4,0,0,,,,,,,,,105_62_4,,,,29 27 3 3,,,,,XX
104_63_3_0,104,63,3,0,0,,,,,,,,,105_63_3_0,,,,29 27 7,,,,,XX
104_63_3_1,104,63,3,0,0,,,,,,,,,105_63_3_1,,,,61 1 1,,2,104_62_5_2,,XX
104_64_2,104,64,2,0,0,,,,,,,,,105_64_2,,,,61 3,,,,,XX
105_43_23,105,43,23,0,0,,,,,,,,,106_43_23,,,,1 1 2 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 1,,,,,XX
105_46_20,105,46,20,0,0,,,,,,,,,106_46_20,,,,6 2 3 4 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 1,,,,,XX
105_47_19,105,47,19,0,0,,,,,,,,,106_47_19,,,,13 1 2 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 1,,,,,XX
105_50_16,105,50,16,0,0,,,,,,,,,106_50_16,,,,5 6 2 2 2 2 2 2 2 2 2 3 5 7 3 3,,,,,XX
105_51_15,105,51,15,0,0,,,,,,,,,106_51_15,,,,6 2 2 2 2 2 2 4 3 3 3 6 6 5 3,,2,105_50_17,,XX
105_52_14,105,52,14,0,0,,,,,,,,,106_52_14,,,,2 2 2 2 2 4 5 5 5 3 6 6 5 3,,,,,XX
105_53_13_0,105,53,13,0,0,,,,,,,,,106_53_13_0,,,,2 2 2 4 3 5 6 5 2 3 5 7 7,,,,,XX
105_53_13_1,105,53,13,0,0,,,,,,,,,106_53_13_1,,,,11 5 6 2 2 2 2 2 3 5 7 3 3,,,,,XX
105_54_12_0,105,54,12,0,0,,,,,,,,,106_54_12_0,,,,2 4 3 5 5 6 5 2 3 5 7 7,,,,,XX
105_54_12_1,105,54,12,0,0,,,,,,,,,106_54_12_1,,,,11 6 2 2 4 3 3 3 6 6 5 3,,2,105_53_14,,XX
105_55_11,105,55,11,0,0,,,,,,,,,106_55_11,,,,5 5 5 5 6 5 2 3 5 7 7,,,,,XX
105_56_10_0,105,56,10,0,0,,,,,,,,,106_56_10_0,,,,5 5 9 3 5 7 3 5 7 7,,,,,XX
105_56_10_1,105,56,10,0,0,,,,,,,,,106_56_10_1,,,,8 4 5 3 5 9 3 5 7 7,,2,105_55_12,,XX
105_57_9_0,105,57,9,0,0,,,,,,,,,106_57_9_0,,,,4 2 4 6 9 11 7 7 7,,,,,XX
105_57_9_1,105,57,9,0,0,,,,,,,,,106_57_9_1,,,,11 9 3 5 7 3 5 7 7,,,,,XX
105_58_8,105,58,8,0,0,,,,,,,,,106_58_8,,,,25 5 5 3 6 6 5 3,,,,,XX
105_62_4,105,62,4,0,0,,,,,,,,,106_62_4,,,,29 27 3 3,,,,,XX
105_63_3_0,105,63,3,0,0,,,,,,,,,106_63_3_0,,,,29 27 7,,,,,XX
105_63_3_1,105,63,3,0,0,,,,,,,,,106_63_3_1,,,,61 1 1,,2,105_62_5_2,,XX
105_64_2,105,64,2,0,0,,,,,,,,,106_64_2,,,,61 3,,,,,XX
106_43_23,106,43,23,0,0,,,,,,,,,107_43_23,,,,1 1 2 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 1,,,,,XX
106_46_20,106,46,20,0,0,,,,,,,,,107_46_20,,,,6 2 3 4 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 1,,,,,XX
106_47_19,106,47,19,0,0,,,,,,,,,107_47_19,,,,13 1 2 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 1,,,,,XX
106_50_16,106,50,16,0,0,,,,,,,,,107_50_16,,,,5 6 2 2 2 2 2 2 2 2 2 3 5 7 3 3,,,,,XX
106_51_15,106,51,15,0,0,,,,,,,,,107_51_15,,,,6 2 2 2 2 2 2 4 3 3 3 6 6 5 3,,2,106_50_17,,XX
106_52_14,106,52,14,0,0,,,,,,,,,107_52_14,,,,2 2 2 2 2 4 5 5 5 3 6 6 5 3,,,,,XX
106_53_13_0,106,53,13,0,0,,,,,,,,,107_53_13_0,,,,2 2 2 4 3 5 6 5 2 3 5 7 7,,,,,XX
106_53_13_1,106,53,13,0,0,,,,,,,,,107_53_13_1,,,,11 5 6 2 2 2 2 2 3 5 7 3 3,,,,,XX
106_54_12_0,106,54,12,0,0,,,,,,,,,107_54_12_0,,,,2 4 3 5 5 6 5 2 3 5 7 7,,,,,XX
106_54_12_1,106,54,12,0,0,,,,,,,,,107_54_12_1,,,,11 6 2 2 4 3 3 3 6 6 5 3,,2,106_53_14,,XX
106_55_11,106,55,11,0,0,,,,,,,,,107_55_11,,,,5 5 5 5 6 5 2 3 5 7 7,,,,,XX
106_56_10_0,106,56,10,0,0,,,,,,,,,107_56_10_0,,,,5 5 9 3 5 7 3 5 7 7,,,,,XX
106_56_10_1,106,56,10,0,0,,,,,,,,,107_56_10_1,,,,8 4 5 3 5 9 3 5 7 7,,2,106_55_12,,XX
106_57_9_0,106,57,9,0,0,,,,,,,,,107_57_9_0,,,,4 2 4 6 9 11 7 7 7,,,,,XX
106_57_9_1,106,57,9,0,0,,,,,,,,,107_57_9_1,,,,11 9 3 5 7 3 5 7 7,,,,,XX
106_58_8,106,58,8,0,0,,,,,,,,,107_58_8,,,,25 5 5 3 6 6 5 3,,,,,XX
106_62_4,106,62,4,0,0,,,,,,,,,107_62_4,,,,29 27 3 3,,,,,XX
106_63_3_0,106,63,3,0,0,,,,,,,,,107_63_3_0,,,,29 27 7,,,,,XX
106_63_3_1,106,63,3,0,0,,,,,,,,,107_63_3_1,,,,61 1 1,,2,106_62_5_2,,XX
106_64_2,106,64,2,0,0,,,,,,,,,107_64_2,,,,61 3,,,,,XX
107_43_23,107,43,23,0,0,,,,,,,,,108_43_23,,,,1 1 2 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 1,,,,,XX
107_46_20,107,46,20,0,0,,,,,,,,,108_46_20,,,,6 2 3 4 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 1,,,,,XX
107_47_19,107,47,19,0,0,,,,,,,,,108_47_19,,,,13 1 2 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 1,,,,,XX
107_50_16,107,50,16,0,0,,,,,,,,,108_50_16,,,,5 6 2 2 2 2 2 2 2 2 2 3 5 7 3 3,,,,,XX
107_51_15,107,51,15,0,0,,,,,,,,,108_51_15,,,,6 2 2 2 2 2 2 4 3 3 3 6 6 5 3,,2,107_50_17,,XX
107_52_14,107,52,14,0,0,,,,,,,,,108_52_14,,,,2 2 2 2 2 4 5 5 5 3 6 6 5 3,,,,,XX
107_53_13_0,107,53,13,0,0,,,,,,,,,108_53_13_0,,,,2 2 2 4 3 5 6 5 2 3 5 7 7,,,,,XX
107_53_13_1,107,53,13,0,0,,,,,,,,,108_53_13_1,,,,11 5 6 2 2 2 2 2 3 5 7 3 3,,,,,XX
107_54_12_0,107,54,12,0,0,,,,,,,,,108_54_12_0,,,,2 4 3 5 5 6 5 2 3 5 7 7,,,,,XX
107_54_12_1,107,54,12,0,0,,,,,,,,,108_54_12_1,,,,11 6 2 2 4 3 3 3 6 6 5 3,,2,107_53_14,,XX
107_55_11,107,55,11,0,0,,,,,,,,,108_55_11,,,,5 5 5 5 6 5 2 3 5 7 7,,,,,XX
107_56_10_0,107,56,10,0,0,,,,,,,,,108_56_10_0,,,,5 5 9 3 5 7 3 5 7 7,,,,,XX
107_56_10_1,107,56,10,0,0,,,,,,,,,108_56_10_1,,,,8 4 5 3 5 9 3 5 7 7,,2,107_55_12,,XX
107_57_9_0,107,57,9,0,0,,,,,,,,,108_57_9_0,,,,4 2 4 6 9 11 7 7 7,,,,,XX
107_57_9_1,107,57,9,0,0,,,,,,,,,108_57_9_1,,,,11 9 3 5 7 3 5 7 7,,,,,XX
107_58_8,107,58,8,0,0,,,,,,,,,108_58_8,,,,25 5 5 3 6 6 5 3,,,,,XX
107_62_4,107,62,4,0,0,,,,,,,,,108_62_4,,,,29 27 3 3,,,,,XX
107_63_3_0,107,63,3,0,0,,,,,,,,,108_63_3_0,,,,29 27 7,,,,,XX
107_63_3_1,107,63,3,0,0,,,,,,,,,108_63_3_1,,,,61 1 1,,2,107_62_5_2,,XX
107_64_2,107,64,2,0,0,,,,,,,,,108_64_2,,,,61 3,,,,,XX
108_43_23,108,43,23,0,0,,,,,,,,,109_43_23,,,,1 1 2 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 1,,,,,XX
108_46_20,108,46,20,0,0,,,,,,,,,109_46_20,,,,6 2 3 4 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 1,,,,,XX
108_47_19,108,47,19,0,0,,,,,,,,,109_47_19,,,,13 1 2 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 1,,,,,XX
108_50_16,108,50,16,0,0,,,,,,,,,109_50_16,,,,5 6 2 2 2 2 2 2 2 2 2 3 5 7 3 3,,,,,XX
108_51_15,108,51,15,0,0,,,,,,,,,109_51_15,,,,6 2 2 2 2 2 2 4 3 3 3 6 6 5 3,,2,108_50_17,,XX
108_52_14,108,52,14,0,0,,,,,,,,,109_52_14,,,,2 2 2 2 2 4 5 5 5 3 6 6 5 3,,,,,XX
108_53_13_0,108,53,13,0,0,,,,,,,,,109_53_13_0,,,,2 2 2 4 3 5 6 5 2 3 5 7 7,,,,,XX
108_53_13_1,108,53,13,0,0,,,,,,,,,109_53_13_1,,,,11 5 6 2 2 2 2 2 3 5 7 3 3,,,,,XX
108_54_12_0,108,54,12,0,0,,,,,,,,,109_54_12_0,,,,2 4 3 5 5 6 5 2 3 5 7 7,,,,,XX
108_54_12_1,108,54,12,0,0,,,,,,,,,109_54_12_1,,,,11 6 2 2 4 3 3 3 6 6 5 3,,2,108_53_14,,XX
108_55_11,108,55,11,0,0,,,,,,,,,109_55_11,,,,5 5 5 5 6 5 2 3 5 7 7,,,,,XX
108_56_10_0,108,56,10,0,0,,,,,,,,,109_56_10_0,,,,5 5 9 3 5 7 3 5 7 7,,,,,XX
108_56_10_1,108,56,10,0,0,,,,,,,,,109_56_10_1,,,,8 4 5 3 5 9 3 5 7 7,,2,108_55_12,,XX
108_57_9_0,108,57,9,0,0,,,,,,,,,109_57_9_0,,,,4 2 4 6 9 11 7 7 7,,,,,XX
108_57_9_1,108,57,9,0,0,,,,,,,,,109_57_9_1,,,,11 9 3 5 7 3 5 7 7,,,,,XX
108_58_8,108,58,8,0,0,,,,,,,,,109_58_8,,,,25 5 5 3 6 6 5 3,,,,,XX
108_62_4,108,62,4,0,0,,,,,,,,,109_62_4,,,,29 27 3 3,,,,,XX
108_63_3_0,108,63,3,0,0,,,,,,,,,109_63_3_0,,,,29 27 7,,,,,XX
108_63_3_1,108,63,3,0,0,,,,,,,,,109_63_3_1,,,,61 1 1,,2,108_62_5_2,,XX
108_64_2,108,64,2,0,0,,,,,,,,,109_64_2,,,,61 3,,,,,XX
109_43_23,109,43,23,0,0,,,,,,,,,110_43_23,,,,1 1 2 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 1,,,,,XX
109_46_20,109,46,20,0,0,,,,,,,,,110_46_20,,,,6 2 3 4 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 1,,,,,XX
109_47_19,109,47,19,0,0,,,,,,,,,110_47_19,,,,13 1 2 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 1,,,,,XX
109_50_16,109,50,16,0,0,,,,,,,,,110_50_16,,,,5 6 2 2 2 2 2 2 2 2 2 3 5 7 3 3,,,,,XX
109_51_15,109,51,15,0,0,,,,,,,,,110_51_15,,,,6 2 2 2 2 2 2 4 3 3 3 6 6 5 3,,2,109_50_17,,XX
109_52_14,109,52,14,0,0,,,,,,,,,110_52_14,,,,2 2 2 2 2 4 5 5 5 3 6 6 5 3,,,,,XX
109_53_13_0,109,53,13,0,0,,,,,,,,,110_53_13_0,,,,2 2 2 4 3 5 6 5 2 3 5 7 7,,,,,XX
109_53_13_1,109,53,13,0,0,,,,,,,,,110_53_13_1,,,,11 5 6 2 2 2 2 2 3 5 7 3 3,,,,,XX
109_54_12_0,109,54,12,0,0,,,,,,,,,110_54_12_0,,,,2 4 3 5 5 6 5 2 3 5 7 7,,,,,XX
109_54_12_1,109,54,12,0,0,,,,,,,,,110_54_12_1,,,,11 6 2 2 4 3 3 3 6 6 5 3,,2,109_53_14,,XX
109_55_11,109,55,11,0,0,,,,,,,,,110_55_11,,,,5 5 5 5 6 5 2 3 5 7 7,,,,,XX
109_56_10_0,109,56,10,0,0,,,,,,,,,110_56_10_0,,,,5 5 9 3 5 7 3 5 7 7,,,,,XX
109_56_10_1,109,56,10,0,0,,,,,,,,,110_56_10_1,,,,8 4 5 3 5 9 3 5 7 7,,2,109_55_12,,XX
109_57_9_0,109,57,9,0,0,,,,,,,,,110_57_9_0,,,,4 2 4 6 9 11 7 7 7,,,,,XX
109_57_9_1,109,57,9,0,0,,,,,,,,,110_57_9_1,,,,11 9 3 5 7 3 5 7 7,,,,,XX
109_58_8,109,58,8,0,0,,,,,,,,,110_58_8,,,,25 5 5 3 6 6 5 3,,,,,XX
109_62_4,109,62,4,0,0,,,,,,,,,110_62_4,,,,29 27 3 3,,,,,XX
109_63_3_0,109,63,3,0,0,,,,,,,,,110_63_3_0,,,,29 27 7,,,,,XX
109_63_3_1,109,63,3,0,0,,,,,,,,,110_63_3_1,,,,61 1 1,,2,109_62_5_2,,XX
109_64_2,109,64,2,0,0,,,,,,,,,110_64_2,,,,61 3,,,,,XX
110_43_23,110,43,23,0,0,,,,,,,,,111_43_23,,,,1 1 2 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 1,,,,,XX
110_46_20,110,46,20,0,0,,,,,,,,,111_46_20,,,,6 2 3 4 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 1,,,,,XX
110_47_19,110,47,19,0,0,,,,,,,,,111_47_19,,,,13 1 2 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 1,,,,,XX
110_50_16,110,50,16,0,0,,,,,,,,,111_50_16,,,,5 6 2 2 2 2 2 2 2 2 2 3 5 7 3 3,,,,,XX
110_51_15,110,51,15,0,0,,,,,,,,,111_51_15,,,,6 2 2 2 2 2 2 4 3 3 3 6 6 5 3,,2,110_50_17,,XX
110_52_14,110,52,14,0,0,,,,,,,,,111_52_14,,,,2 2 2 2 2 4 5 5 5 3 6 6 5 3,,,,,XX
110_53_13_0,110,53,13,0,0,,,,,,,,,111_53_13_0,,,,2 2 2 4 3 5 6 5 2 3 5 7 7,,,,,XX
110_53_13_1,110,53,13,0,0,,,,,,,,,111_53_13_1,,,,11 5 6 2 2 2 2 2 3 5 7 3 3,,,,,XX
110_54_12_0,110,54,12,0,0,,,,,,,,,111_54_12_0,,,,2 4 3 5 5 6 5 2 3 5 7 7,,,,,XX
110_54_12_1,110,54,12,0,0,,,,,,,,,111_54_12_1,,,,11 6 2 2 4 3 3 3 6 6 5 3,,2,110_53_14,,XX
110_55_11,110,55,11,0,0,,,,,,,,,111_55_11,,,,5 5 5 5 6 5 2 3 5 7 7,,,,,XX
110_56_10_0,110,56,10,0,0,,,,,,,,,111_56_10_0,,,,5 5 9 3 5 7 3 5 7 7,,,,,XX
110_56_10_1,110,56,10,0,0,,,,,,,,,111_56_10_1,,,,8 4 5 3 5 9 3 5 7 7,,2,110_55_12,,XX
110_57_9_0,110,57,9,0,0,,,,,,,,,111_57_9_0,,,,4 2 4 6 9 11 7 7 7,,,,,XX
110_57_9_1,110,57,9,0,0,,,,,,,,,111_57_9_1,,,,11 9 3 5 7 3 5 7 7,,,,,XX
110_58_8,110,58,8,0,0,,,,,,,,,111_58_8,,,,25 5 5 3 6 6 5 3,,,,,XX
110_62_4,110,62,4,0,0,,,,,,,,,111_62_4,,,,29 27 3 3,,,,,XX
110_63_3_0,110,63,3,0,0,,,,,,,,,111_63_3_0,,,,29 27 7,,,,,XX
110_63_3_1,110,63,3,0,0,,,,,,,,,111_63_3_1,,,,61 1 1,,2,110_62_5_2,,XX
110_64_2,110,64,2,0,0,,,,,,,,,111_64_2,,,,61 3,,,,,XX
111_43_23,111,43,23,0,0,,,,,,,,,112_43_23,,,,1 1 2 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 1,,,,,XX
111_46_20,111,46,20,0,0,,,,,,,,,112_46_20,,,,6 2 3 4 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 1,,,,,XX
111_47_19,111,47,19,0,0,,,,,,,,,112_47_19,,,,13 1 2 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 1,,,,,XX
